ID_CLIENT,ID_SKU,Quantity,dat_event,Valor_Unitario,Categoria,Valor_Total_Produto
5556,23,4,2024-02-01,135,Bebidas,540
6084,40,4,2024-02-01,130,Utensilios,520
5618,79,4,2024-02-01,163,Limpeza,652
1721,64,4,2024-02-01,213,Utensilios,852
2047,16,4,2024-02-01,150,Utensilios,600
8182,0,4,2024-02-01,263,Carnes,1052
1951,2,4,2024-02-01,207,Carnes,828
8268,22,4,2024-02-02,147,Bebidas,588
2432,79,4,2024-02-02,163,Limpeza,652
9196,65,4,2024-02-02,198,Carnes,792
5356,83,4,2024-02-02,217,Limpeza,868
667,66,4,2024-02-02,75,Utensilios,300
7252,34,4,2024-02-02,132,Limpeza,528
8573,82,4,2024-02-02,91,Utensilios,364
1863,1,4,2024-02-02,272,Limpeza,1088
1863,55,4,2024-02-02,58,Bebidas,232
6631,33,4,2024-02-02,166,Bebidas,664
6631,35,4,2024-02-02,149,Limpeza,596
6631,80,4,2024-02-02,188,Limpeza,752
8269,59,4,2024-02-02,274,Carnes,1096
6728,76,4,2024-02-02,228,Utensilios,912
3407,42,4,2024-02-02,136,Bebidas,544
263,76,4,2024-02-02,228,Utensilios,912
263,15,4,2024-02-02,297,Bebidas,1188
7262,60,4,2024-02-02,98,Limpeza,392
936,16,4,2024-02-02,150,Utensilios,600
9108,58,4,2024-02-02,45,Limpeza,180
9108,11,4,2024-02-02,256,Carnes,1024
1799,31,4,2024-02-02,150,Limpeza,600
5178,47,4,2024-02-02,163,Limpeza,652
8260,82,4,2024-02-02,91,Utensilios,364
1633,66,4,2024-02-02,75,Utensilios,300
2904,17,4,2024-02-02,199,Bebidas,796
8360,81,4,2024-02-02,63,Bebidas,252
5236,34,4,2024-02-02,132,Limpeza,528
6916,1,4,2024-02-03,272,Limpeza,1088
7176,23,4,2024-02-03,135,Bebidas,540
8785,57,4,2024-02-03,169,Utensilios,676
9832,15,4,2024-02-03,297,Bebidas,1188
9832,41,4,2024-02-03,164,Carnes,656
3371,74,4,2024-02-03,256,Utensilios,1024
6052,69,4,2024-02-03,194,Carnes,776
4729,56,4,2024-02-03,173,Utensilios,692
1387,28,4,2024-02-03,99,Carnes,396
20,91,4,2024-02-03,69,Bebidas,276
9950,4,4,2024-02-03,175,Carnes,700
3324,10,4,2024-02-03,286,Carnes,1144
1454,79,4,2024-02-03,163,Limpeza,652
1716,86,4,2024-02-03,298,Bebidas,1192
1716,95,4,2024-02-03,156,Limpeza,624
4219,31,4,2024-02-03,150,Limpeza,600
4219,4,4,2024-02-03,175,Carnes,700
8776,40,4,2024-02-03,130,Utensilios,520
7217,78,4,2024-02-03,203,Limpeza,812
3226,44,4,2024-02-03,203,Carnes,812
8976,0,4,2024-02-03,263,Carnes,1052
8291,0,4,2024-02-03,263,Carnes,1052
3164,91,4,2024-02-03,69,Bebidas,276
7920,89,4,2024-02-03,271,Carnes,1084
13,46,4,2024-02-03,74,Carnes,296
7397,28,4,2024-02-03,99,Carnes,396
507,31,4,2024-02-03,150,Limpeza,600
507,38,4,2024-02-03,246,Bebidas,984
203,74,4,2024-02-03,256,Utensilios,1024
912,36,4,2024-02-03,167,Bebidas,668
7067,80,4,2024-02-03,188,Limpeza,752
2328,77,4,2024-02-03,132,Carnes,528
4143,5,4,2024-02-03,76,Utensilios,304
1861,73,4,2024-02-03,246,Utensilios,984
1861,53,4,2024-02-03,187,Bebidas,748
1321,57,4,2024-02-03,169,Utensilios,676
1321,72,4,2024-02-03,159,Utensilios,636
614,67,4,2024-02-03,275,Limpeza,1100
4053,67,4,2024-02-03,275,Limpeza,1100
4053,98,4,2024-02-03,61,Utensilios,244
3648,31,4,2024-02-03,150,Limpeza,600
2660,5,4,2024-02-03,76,Utensilios,304
1331,41,4,2024-02-03,164,Carnes,656
1331,32,4,2024-02-03,299,Limpeza,1196
2227,63,4,2024-02-03,80,Carnes,320
2849,55,4,2024-02-03,58,Bebidas,232
9026,73,4,2024-02-04,246,Utensilios,984
9026,45,4,2024-02-04,151,Carnes,604
337,95,4,2024-02-04,156,Limpeza,624
4072,95,4,2024-02-04,156,Limpeza,624
4072,63,4,2024-02-04,80,Carnes,320
2179,25,4,2024-02-04,160,Limpeza,640
4997,27,4,2024-02-04,249,Utensilios,996
4997,9,4,2024-02-04,250,Bebidas,1000
4997,56,4,2024-02-04,173,Utensilios,692
5953,11,4,2024-02-04,256,Carnes,1024
8547,64,4,2024-02-04,213,Utensilios,852
8547,54,4,2024-02-04,211,Limpeza,844
2872,32,4,2024-02-04,299,Limpeza,1196
2872,10,4,2024-02-04,286,Carnes,1144
2635,12,4,2024-02-04,199,Limpeza,796
8088,82,4,2024-02-04,91,Utensilios,364
8088,56,4,2024-02-04,173,Utensilios,692
6619,94,4,2024-02-04,242,Utensilios,968
5687,33,4,2024-02-04,166,Bebidas,664
7599,87,4,2024-02-04,236,Utensilios,944
9593,64,4,2024-02-04,213,Utensilios,852
724,82,4,2024-02-04,91,Utensilios,364
724,58,4,2024-02-04,45,Limpeza,180
5912,18,4,2024-02-04,80,Utensilios,320
8795,13,4,2024-02-04,91,Bebidas,364
8365,28,4,2024-02-04,99,Carnes,396
4191,7,4,2024-02-04,288,Carnes,1152
2608,10,4,2024-02-04,286,Carnes,1144
1721,38,4,2024-02-04,246,Bebidas,984
7456,30,4,2024-02-04,293,Bebidas,1172
2231,78,4,2024-02-04,203,Limpeza,812
8416,26,4,2024-02-04,279,Carnes,1116
9673,90,4,2024-02-04,284,Carnes,1136
7281,67,4,2024-02-04,275,Limpeza,1100
4465,97,4,2024-02-04,69,Bebidas,276
8532,64,4,2024-02-04,213,Utensilios,852
8532,45,4,2024-02-04,151,Carnes,604
8532,50,4,2024-02-04,163,Carnes,652
7628,25,4,2024-02-04,160,Limpeza,640
5317,8,4,2024-02-04,184,Carnes,736
5317,72,4,2024-02-04,159,Utensilios,636
5317,17,4,2024-02-04,199,Bebidas,796
5317,12,4,2024-02-04,199,Limpeza,796
7237,41,4,2024-02-04,164,Carnes,656
8701,88,4,2024-02-04,198,Bebidas,792
5929,95,4,2024-02-05,156,Limpeza,624
1421,64,4,2024-02-05,213,Utensilios,852
1421,92,4,2024-02-05,175,Bebidas,700
7803,14,4,2024-02-05,84,Limpeza,336
7782,8,4,2024-02-05,184,Carnes,736
3937,12,4,2024-02-05,199,Limpeza,796
3937,61,4,2024-02-05,204,Bebidas,816
845,12,4,2024-02-05,199,Limpeza,796
8120,32,4,2024-02-05,299,Limpeza,1196
3829,13,4,2024-02-05,91,Bebidas,364
3829,82,4,2024-02-05,91,Utensilios,364
4044,84,4,2024-02-05,93,Utensilios,372
2461,20,4,2024-02-05,286,Limpeza,1144
6452,60,4,2024-02-05,98,Limpeza,392
8034,37,4,2024-02-05,66,Utensilios,264
8508,93,4,2024-02-05,276,Bebidas,1104
3360,98,4,2024-02-05,61,Utensilios,244
3360,10,4,2024-02-05,286,Carnes,1144
5013,1,4,2024-02-05,272,Limpeza,1088
7014,7,4,2024-02-05,288,Carnes,1152
3123,91,4,2024-02-05,69,Bebidas,276
3123,82,4,2024-02-05,91,Utensilios,364
8901,65,4,2024-02-05,198,Carnes,792
8542,1,4,2024-02-05,272,Limpeza,1088
9695,28,4,2024-02-05,99,Carnes,396
2577,37,4,2024-02-05,66,Utensilios,264
9281,24,4,2024-02-05,150,Bebidas,600
1158,43,4,2024-02-05,284,Bebidas,1136
9644,20,4,2024-02-05,286,Limpeza,1144
5562,96,4,2024-02-05,128,Carnes,512
5943,59,4,2024-02-05,274,Carnes,1096
6671,76,4,2024-02-05,228,Utensilios,912
8517,69,4,2024-02-05,194,Carnes,776
8506,34,4,2024-02-05,132,Limpeza,528
8506,25,4,2024-02-05,160,Limpeza,640
3549,70,4,2024-02-05,187,Utensilios,748
216,46,4,2024-02-05,74,Carnes,296
216,59,4,2024-02-05,274,Carnes,1096
4875,66,4,2024-02-05,75,Utensilios,300
3642,62,4,2024-02-05,246,Bebidas,984
8897,91,4,2024-02-05,69,Bebidas,276
6930,95,4,2024-02-05,156,Limpeza,624
6930,93,4,2024-02-05,276,Bebidas,1104
6697,60,4,2024-02-05,98,Limpeza,392
54,66,4,2024-02-06,75,Utensilios,300
1700,85,4,2024-02-06,156,Bebidas,624
330,87,4,2024-02-06,236,Utensilios,944
2789,62,4,2024-02-06,246,Bebidas,984
4521,97,4,2024-02-06,69,Bebidas,276
1702,44,4,2024-02-06,203,Carnes,812
8154,76,4,2024-02-06,228,Utensilios,912
8154,40,4,2024-02-06,130,Utensilios,520
1596,41,4,2024-02-06,164,Carnes,656
1237,37,4,2024-02-06,66,Utensilios,264
1237,68,4,2024-02-06,152,Limpeza,608
4637,33,4,2024-02-06,166,Bebidas,664
465,52,4,2024-02-06,69,Utensilios,276
465,68,4,2024-02-06,152,Limpeza,608
9149,81,4,2024-02-06,63,Bebidas,252
9149,29,4,2024-02-06,111,Bebidas,444
2507,41,4,2024-02-06,164,Carnes,656
1805,82,4,2024-02-06,91,Utensilios,364
4030,13,4,2024-02-06,91,Bebidas,364
7156,20,4,2024-02-06,286,Limpeza,1144
2697,3,4,2024-02-06,67,Limpeza,268
4727,51,4,2024-02-06,233,Bebidas,932
4727,21,4,2024-02-06,267,Carnes,1068
9908,53,4,2024-02-06,187,Bebidas,748
9908,3,4,2024-02-06,67,Limpeza,268
2929,74,4,2024-02-06,256,Utensilios,1024
6541,36,4,2024-02-06,167,Bebidas,668
9769,76,4,2024-02-06,228,Utensilios,912
863,97,4,2024-02-06,69,Bebidas,276
863,22,4,2024-02-06,147,Bebidas,588
1780,56,4,2024-02-06,173,Utensilios,692
8444,37,4,2024-02-07,66,Utensilios,264
3661,87,4,2024-02-07,236,Utensilios,944
2925,83,4,2024-02-07,217,Limpeza,868
6617,93,4,2024-02-07,276,Bebidas,1104
7390,49,4,2024-02-07,266,Utensilios,1064
7390,75,4,2024-02-07,247,Bebidas,988
4122,2,4,2024-02-07,207,Carnes,828
4122,68,4,2024-02-07,152,Limpeza,608
8208,79,4,2024-02-07,163,Limpeza,652
2025,27,4,2024-02-07,249,Utensilios,996
2896,99,4,2024-02-07,134,Limpeza,536
2896,12,4,2024-02-07,199,Limpeza,796
5375,81,4,2024-02-07,63,Bebidas,252
3927,43,4,2024-02-07,284,Bebidas,1136
7692,34,4,2024-02-07,132,Limpeza,528
7692,37,4,2024-02-07,66,Utensilios,264
5673,26,4,2024-02-07,279,Carnes,1116
3431,93,4,2024-02-07,276,Bebidas,1104
6814,99,4,2024-02-07,134,Limpeza,536
6814,38,4,2024-02-07,246,Bebidas,984
6814,23,4,2024-02-07,135,Bebidas,540
4878,94,4,2024-02-07,242,Utensilios,968
3937,29,4,2024-02-07,111,Bebidas,444
2695,60,4,2024-02-07,98,Limpeza,392
2446,43,4,2024-02-07,284,Bebidas,1136
7426,17,4,2024-02-07,199,Bebidas,796
7426,32,4,2024-02-07,299,Limpeza,1196
454,31,4,2024-02-07,150,Limpeza,600
7632,52,4,2024-02-07,69,Utensilios,276
3606,49,4,2024-02-07,266,Utensilios,1064
1819,67,4,2024-02-07,275,Limpeza,1100
1345,5,4,2024-02-07,76,Utensilios,304
1345,13,4,2024-02-07,91,Bebidas,364
1345,25,4,2024-02-07,160,Limpeza,640
8595,16,4,2024-02-07,150,Utensilios,600
7579,24,4,2024-02-07,150,Bebidas,600
7579,10,4,2024-02-07,286,Carnes,1144
8303,27,4,2024-02-07,249,Utensilios,996
5972,24,4,2024-02-07,150,Bebidas,600
5211,42,4,2024-02-07,136,Bebidas,544
7298,57,4,2024-02-07,169,Utensilios,676
7298,31,4,2024-02-07,150,Limpeza,600
5032,74,4,2024-02-07,256,Utensilios,1024
9237,21,4,2024-02-07,267,Carnes,1068
9528,17,4,2024-02-07,199,Bebidas,796
8989,36,4,2024-02-08,167,Bebidas,668
6404,23,4,2024-02-08,135,Bebidas,540
7251,54,4,2024-02-08,211,Limpeza,844
4396,86,4,2024-02-08,298,Bebidas,1192
7653,53,4,2024-02-08,187,Bebidas,748
2430,19,4,2024-02-08,59,Bebidas,236
995,46,4,2024-02-08,74,Carnes,296
3941,72,4,2024-02-08,159,Utensilios,636
869,29,4,2024-02-08,111,Bebidas,444
6180,72,4,2024-02-08,159,Utensilios,636
1491,48,4,2024-02-08,287,Carnes,1148
1918,77,4,2024-02-08,132,Carnes,528
1918,45,4,2024-02-08,151,Carnes,604
1712,68,4,2024-02-08,152,Limpeza,608
1712,26,4,2024-02-08,279,Carnes,1116
1712,74,4,2024-02-08,256,Utensilios,1024
1706,93,4,2024-02-08,276,Bebidas,1104
1561,53,4,2024-02-08,187,Bebidas,748
5356,58,4,2024-02-08,45,Limpeza,180
1454,22,4,2024-02-08,147,Bebidas,588
8465,56,4,2024-02-08,173,Utensilios,692
8465,62,4,2024-02-08,246,Bebidas,984
8494,58,4,2024-02-08,45,Limpeza,180
9566,41,4,2024-02-08,164,Carnes,656
9566,47,4,2024-02-08,163,Limpeza,652
3328,15,4,2024-02-08,297,Bebidas,1188
1417,19,4,2024-02-08,59,Bebidas,236
1417,94,4,2024-02-08,242,Utensilios,968
3744,15,4,2024-02-08,297,Bebidas,1188
6735,48,4,2024-02-08,287,Carnes,1148
8676,59,4,2024-02-08,274,Carnes,1096
6409,40,4,2024-02-08,130,Utensilios,520
6715,43,4,2024-02-08,284,Bebidas,1136
6416,42,4,2024-02-09,136,Bebidas,544
6416,35,4,2024-02-09,149,Limpeza,596
4124,93,4,2024-02-09,276,Bebidas,1104
7468,27,4,2024-02-09,249,Utensilios,996
2947,63,4,2024-02-09,80,Carnes,320
2947,40,4,2024-02-09,130,Utensilios,520
793,41,4,2024-02-09,164,Carnes,656
2871,73,4,2024-02-09,246,Utensilios,984
2871,36,4,2024-02-09,167,Bebidas,668
2871,11,4,2024-02-09,256,Carnes,1024
8570,10,4,2024-02-09,286,Carnes,1144
8570,19,4,2024-02-09,59,Bebidas,236
5680,37,4,2024-02-09,66,Utensilios,264
9324,54,4,2024-02-09,211,Limpeza,844
6440,54,4,2024-02-09,211,Limpeza,844
6440,88,4,2024-02-09,198,Bebidas,792
4896,70,4,2024-02-09,187,Utensilios,748
8362,47,4,2024-02-09,163,Limpeza,652
3894,84,4,2024-02-09,93,Utensilios,372
3894,0,4,2024-02-09,263,Carnes,1052
3894,32,4,2024-02-09,299,Limpeza,1196
5717,86,4,2024-02-09,298,Bebidas,1192
8500,8,4,2024-02-09,184,Carnes,736
225,55,4,2024-02-09,58,Bebidas,232
7886,76,4,2024-02-09,228,Utensilios,912
6748,15,4,2024-02-09,297,Bebidas,1188
4751,73,4,2024-02-09,246,Utensilios,984
4810,68,4,2024-02-09,152,Limpeza,608
4810,92,4,2024-02-09,175,Bebidas,700
1499,57,4,2024-02-09,169,Utensilios,676
4466,7,4,2024-02-09,288,Carnes,1152
4161,96,4,2024-02-09,128,Carnes,512
1199,35,4,2024-02-09,149,Limpeza,596
7817,46,4,2024-02-09,74,Carnes,296
7817,74,4,2024-02-09,256,Utensilios,1024
8173,2,4,2024-02-09,207,Carnes,828
8173,43,4,2024-02-09,284,Bebidas,1136
4163,50,4,2024-02-09,163,Carnes,652
4759,28,4,2024-02-09,99,Carnes,396
9086,40,4,2024-02-09,130,Utensilios,520
9280,9,4,2024-02-09,250,Bebidas,1000
347,16,4,2024-02-09,150,Utensilios,600
9218,55,4,2024-02-09,58,Bebidas,232
2943,56,4,2024-02-09,173,Utensilios,692
9317,48,4,2024-02-09,287,Carnes,1148
9010,95,4,2024-02-09,156,Limpeza,624
9550,87,4,2024-02-09,236,Utensilios,944
8466,45,4,2024-02-09,151,Carnes,604
5669,4,4,2024-02-09,175,Carnes,700
5963,65,4,2024-02-10,198,Carnes,792
4819,42,4,2024-02-10,136,Bebidas,544
8867,93,4,2024-02-10,276,Bebidas,1104
9034,11,4,2024-02-10,256,Carnes,1024
2934,65,4,2024-02-10,198,Carnes,792
2976,7,4,2024-02-10,288,Carnes,1152
2078,81,4,2024-02-10,63,Bebidas,252
4266,24,4,2024-02-10,150,Bebidas,600
1841,92,4,2024-02-10,175,Bebidas,700
396,18,4,2024-02-10,80,Utensilios,320
1500,9,4,2024-02-10,250,Bebidas,1000
281,77,4,2024-02-10,132,Carnes,528
4939,68,4,2024-02-10,152,Limpeza,608
759,9,4,2024-02-10,250,Bebidas,1000
2378,79,4,2024-02-10,163,Limpeza,652
8194,53,4,2024-02-10,187,Bebidas,748
7821,22,4,2024-02-10,147,Bebidas,588
7821,53,4,2024-02-10,187,Bebidas,748
5601,51,4,2024-02-10,233,Bebidas,932
2800,62,4,2024-02-10,246,Bebidas,984
9880,66,4,2024-02-10,75,Utensilios,300
9875,71,4,2024-02-10,245,Carnes,980
9875,73,4,2024-02-10,246,Utensilios,984
1131,11,4,2024-02-10,256,Carnes,1024
5642,88,4,2024-02-10,198,Bebidas,792
4147,33,4,2024-02-10,166,Bebidas,664
3686,60,4,2024-02-10,98,Limpeza,392
3686,13,4,2024-02-10,91,Bebidas,364
1395,48,4,2024-02-10,287,Carnes,1148
9329,93,4,2024-02-10,276,Bebidas,1104
9329,88,4,2024-02-10,198,Bebidas,792
2479,70,4,2024-02-10,187,Utensilios,748
5806,7,4,2024-02-10,288,Carnes,1152
5806,70,4,2024-02-10,187,Utensilios,748
3307,10,4,2024-02-10,286,Carnes,1144
6514,49,4,2024-02-10,266,Utensilios,1064
7745,99,4,2024-02-10,134,Limpeza,536
7132,13,4,2024-02-10,91,Bebidas,364
6827,90,4,2024-02-10,284,Carnes,1136
5091,60,4,2024-02-10,98,Limpeza,392
4220,85,4,2024-02-11,156,Bebidas,624
4220,55,4,2024-02-11,58,Bebidas,232
5483,87,4,2024-02-11,236,Utensilios,944
7635,82,4,2024-02-11,91,Utensilios,364
7635,77,4,2024-02-11,132,Carnes,528
673,40,4,2024-02-11,130,Utensilios,520
1855,48,4,2024-02-11,287,Carnes,1148
1224,98,4,2024-02-11,61,Utensilios,244
1664,82,4,2024-02-11,91,Utensilios,364
6642,83,4,2024-02-11,217,Limpeza,868
9655,96,4,2024-02-11,128,Carnes,512
9975,62,4,2024-02-11,246,Bebidas,984
3667,41,4,2024-02-11,164,Carnes,656
2949,24,4,2024-02-11,150,Bebidas,600
4852,75,4,2024-02-11,247,Bebidas,988
747,29,4,2024-02-11,111,Bebidas,444
3546,59,4,2024-02-11,274,Carnes,1096
2043,94,4,2024-02-11,242,Utensilios,968
4915,90,4,2024-02-11,284,Carnes,1136
7092,37,4,2024-02-11,66,Utensilios,264
3975,75,4,2024-02-11,247,Bebidas,988
3471,58,4,2024-02-11,45,Limpeza,180
2641,37,4,2024-02-11,66,Utensilios,264
2602,5,4,2024-02-11,76,Utensilios,304
8779,42,4,2024-02-11,136,Bebidas,544
4050,45,4,2024-02-11,151,Carnes,604
7006,15,4,2024-02-11,297,Bebidas,1188
2800,72,4,2024-02-11,159,Utensilios,636
8558,54,4,2024-02-11,211,Limpeza,844
3387,50,4,2024-02-11,163,Carnes,652
9208,27,4,2024-02-11,249,Utensilios,996
9208,50,4,2024-02-11,163,Carnes,652
3645,59,4,2024-02-11,274,Carnes,1096
7083,74,4,2024-02-11,256,Utensilios,1024
3688,92,4,2024-02-11,175,Bebidas,700
9955,97,4,2024-02-11,69,Bebidas,276
7218,92,4,2024-02-11,175,Bebidas,700
6950,92,4,2024-02-11,175,Bebidas,700
5045,43,4,2024-02-11,284,Bebidas,1136
556,25,4,2024-02-11,160,Limpeza,640
6003,88,4,2024-02-12,198,Bebidas,792
7053,97,4,2024-02-12,69,Bebidas,276
5860,37,4,2024-02-12,66,Utensilios,264
8243,84,4,2024-02-12,93,Utensilios,372
9021,69,4,2024-02-12,194,Carnes,776
9021,49,4,2024-02-12,266,Utensilios,1064
1454,25,4,2024-02-12,160,Limpeza,640
1454,44,4,2024-02-12,203,Carnes,812
1913,63,4,2024-02-12,80,Carnes,320
778,49,4,2024-02-12,266,Utensilios,1064
5139,79,4,2024-02-12,163,Limpeza,652
4612,74,4,2024-02-12,256,Utensilios,1024
8015,81,4,2024-02-12,63,Bebidas,252
7138,14,4,2024-02-12,84,Limpeza,336
7692,18,4,2024-02-12,80,Utensilios,320
8153,97,4,2024-02-12,69,Bebidas,276
8153,87,4,2024-02-12,236,Utensilios,944
6852,8,4,2024-02-12,184,Carnes,736
7352,40,4,2024-02-12,130,Utensilios,520
3720,76,4,2024-02-12,228,Utensilios,912
3720,23,4,2024-02-12,135,Bebidas,540
2558,25,4,2024-02-12,160,Limpeza,640
2558,5,4,2024-02-12,76,Utensilios,304
9639,64,4,2024-02-12,213,Utensilios,852
7439,82,4,2024-02-12,91,Utensilios,364
6918,52,4,2024-02-12,69,Utensilios,276
6354,84,4,2024-02-12,93,Utensilios,372
1178,72,4,2024-02-12,159,Utensilios,636
6237,72,4,2024-02-12,159,Utensilios,636
9518,62,4,2024-02-12,246,Bebidas,984
9518,8,4,2024-02-12,184,Carnes,736
9385,85,4,2024-02-12,156,Bebidas,624
9942,69,4,2024-02-12,194,Carnes,776
5110,97,4,2024-02-12,69,Bebidas,276
2612,52,4,2024-02-12,69,Utensilios,276
3026,79,4,2024-02-12,163,Limpeza,652
336,37,4,2024-02-12,66,Utensilios,264
336,94,4,2024-02-12,242,Utensilios,968
4215,22,4,2024-02-12,147,Bebidas,588
2443,63,4,2024-02-12,80,Carnes,320
3986,42,4,2024-02-12,136,Bebidas,544
3986,10,4,2024-02-12,286,Carnes,1144
5552,41,4,2024-02-12,164,Carnes,656
4481,3,4,2024-02-12,67,Limpeza,268
3433,63,4,2024-02-12,80,Carnes,320
3548,12,4,2024-02-13,199,Limpeza,796
2521,25,4,2024-02-13,160,Limpeza,640
8201,28,4,2024-02-13,99,Carnes,396
8084,98,4,2024-02-13,61,Utensilios,244
6787,31,4,2024-02-13,150,Limpeza,600
603,40,4,2024-02-13,130,Utensilios,520
4358,56,4,2024-02-13,173,Utensilios,692
1670,12,4,2024-02-13,199,Limpeza,796
1670,59,4,2024-02-13,274,Carnes,1096
1991,69,4,2024-02-13,194,Carnes,776
3838,86,4,2024-02-13,298,Bebidas,1192
8804,86,4,2024-02-13,298,Bebidas,1192
4721,91,4,2024-02-13,69,Bebidas,276
4374,57,4,2024-02-13,169,Utensilios,676
3482,46,4,2024-02-13,74,Carnes,296
6309,51,4,2024-02-13,233,Bebidas,932
9654,83,4,2024-02-13,217,Limpeza,868
8097,25,4,2024-02-13,160,Limpeza,640
3717,5,4,2024-02-13,76,Utensilios,304
3717,37,4,2024-02-13,66,Utensilios,264
8709,38,4,2024-02-13,246,Bebidas,984
2745,58,4,2024-02-13,45,Limpeza,180
2745,93,4,2024-02-13,276,Bebidas,1104
772,81,4,2024-02-13,63,Bebidas,252
8221,95,4,2024-02-13,156,Limpeza,624
2924,7,4,2024-02-13,288,Carnes,1152
3767,31,4,2024-02-13,150,Limpeza,600
3767,88,4,2024-02-13,198,Bebidas,792
158,23,4,2024-02-13,135,Bebidas,540
2656,42,4,2024-02-13,136,Bebidas,544
5135,52,4,2024-02-13,69,Utensilios,276
5162,79,4,2024-02-13,163,Limpeza,652
540,95,4,2024-02-13,156,Limpeza,624
540,53,4,2024-02-13,187,Bebidas,748
7074,69,4,2024-02-13,194,Carnes,776
8287,83,4,2024-02-13,217,Limpeza,868
7300,42,4,2024-02-13,136,Bebidas,544
6934,84,4,2024-02-13,93,Utensilios,372
8614,64,4,2024-02-13,213,Utensilios,852
4112,6,4,2024-02-13,273,Carnes,1092
2017,30,4,2024-02-13,293,Bebidas,1172
9638,95,4,2024-02-14,156,Limpeza,624
3283,43,4,2024-02-14,284,Bebidas,1136
3283,68,4,2024-02-14,152,Limpeza,608
3283,87,4,2024-02-14,236,Utensilios,944
9793,37,4,2024-02-14,66,Utensilios,264
9793,67,4,2024-02-14,275,Limpeza,1100
2353,31,4,2024-02-14,150,Limpeza,600
3286,98,4,2024-02-14,61,Utensilios,244
6879,5,4,2024-02-14,76,Utensilios,304
1960,20,4,2024-02-14,286,Limpeza,1144
1960,68,4,2024-02-14,152,Limpeza,608
1602,84,4,2024-02-14,93,Utensilios,372
1699,91,4,2024-02-14,69,Bebidas,276
3487,49,4,2024-02-14,266,Utensilios,1064
4449,15,4,2024-02-14,297,Bebidas,1188
336,66,4,2024-02-14,75,Utensilios,300
336,1,4,2024-02-14,272,Limpeza,1088
4584,61,4,2024-02-14,204,Bebidas,816
6889,60,4,2024-02-14,98,Limpeza,392
8738,3,4,2024-02-14,67,Limpeza,268
8738,24,4,2024-02-14,150,Bebidas,600
8738,65,4,2024-02-14,198,Carnes,792
3047,74,4,2024-02-14,256,Utensilios,1024
2078,96,4,2024-02-14,128,Carnes,512
2078,73,4,2024-02-14,246,Utensilios,984
2078,74,4,2024-02-14,256,Utensilios,1024
2078,56,4,2024-02-14,173,Utensilios,692
3760,93,4,2024-02-14,276,Bebidas,1104
1806,5,4,2024-02-14,76,Utensilios,304
7181,25,4,2024-02-14,160,Limpeza,640
9560,62,4,2024-02-14,246,Bebidas,984
3185,93,4,2024-02-14,276,Bebidas,1104
249,45,4,2024-02-14,151,Carnes,604
388,60,4,2024-02-14,98,Limpeza,392
7266,50,4,2024-02-14,163,Carnes,652
7266,11,4,2024-02-14,256,Carnes,1024
7266,40,4,2024-02-14,130,Utensilios,520
2363,1,4,2024-02-14,272,Limpeza,1088
2363,87,4,2024-02-14,236,Utensilios,944
5715,48,4,2024-02-14,287,Carnes,1148
7742,0,4,2024-02-14,263,Carnes,1052
2304,57,4,2024-02-14,169,Utensilios,676
1820,71,4,2024-02-14,245,Carnes,980
1820,60,4,2024-02-14,98,Limpeza,392
1820,20,4,2024-02-14,286,Limpeza,1144
1204,70,4,2024-02-14,187,Utensilios,748
4127,46,4,2024-02-14,74,Carnes,296
4127,18,4,2024-02-14,80,Utensilios,320
6529,57,4,2024-02-14,169,Utensilios,676
4991,31,4,2024-02-14,150,Limpeza,600
6622,64,4,2024-02-14,213,Utensilios,852
3334,66,4,2024-02-14,75,Utensilios,300
6507,78,4,2024-02-14,203,Limpeza,812
8744,43,4,2024-02-14,284,Bebidas,1136
2472,28,4,2024-02-14,99,Carnes,396
2472,60,4,2024-02-14,98,Limpeza,392
8307,92,4,2024-02-14,175,Bebidas,700
4911,5,4,2024-02-14,76,Utensilios,304
5726,59,4,2024-02-14,274,Carnes,1096
3083,11,4,2024-02-14,256,Carnes,1024
2194,9,4,2024-02-14,250,Bebidas,1000
5359,43,4,2024-02-15,284,Bebidas,1136
7568,50,4,2024-02-15,163,Carnes,652
8073,91,4,2024-02-15,69,Bebidas,276
6885,43,4,2024-02-15,284,Bebidas,1136
4297,46,4,2024-02-15,74,Carnes,296
9713,2,4,2024-02-15,207,Carnes,828
9713,73,4,2024-02-15,246,Utensilios,984
705,55,4,2024-02-15,58,Bebidas,232
705,70,4,2024-02-15,187,Utensilios,748
572,22,4,2024-02-15,147,Bebidas,588
3080,78,4,2024-02-15,203,Limpeza,812
3080,39,4,2024-02-15,217,Bebidas,868
2999,90,4,2024-02-15,284,Carnes,1136
2999,86,4,2024-02-15,298,Bebidas,1192
6796,31,4,2024-02-15,150,Limpeza,600
4063,90,4,2024-02-15,284,Carnes,1136
1273,35,4,2024-02-15,149,Limpeza,596
8505,65,4,2024-02-15,198,Carnes,792
3217,19,4,2024-02-15,59,Bebidas,236
4669,40,4,2024-02-15,130,Utensilios,520
5035,38,4,2024-02-15,246,Bebidas,984
8533,65,4,2024-02-15,198,Carnes,792
4555,53,4,2024-02-15,187,Bebidas,748
9558,88,4,2024-02-15,198,Bebidas,792
4913,39,4,2024-02-15,217,Bebidas,868
6953,63,4,2024-02-15,80,Carnes,320
8705,44,4,2024-02-15,203,Carnes,812
7284,93,4,2024-02-15,276,Bebidas,1104
